ID,GlideNumber,Country,OtherCountry,lat,long,Area,Began,Ended,Validation,Dead,Displaced,MainCause,Severity
4084,,Philippines,,16.3191,121.142,50412.4,13/08/2013,21/08/2013,News,8,280000,Monsoonal Rain and Offshore Tropica,2
4085,,China,,35.9161,100.184,93531.74,18/08/2013,21/08/2013,News,80,0,Monsoonal Rain,1.5
4086,,China,,22.7696,113.694,98182.91,15/08/2013,21/08/2013,News,40,0,Tropical Storm Utor,1.5
4087,,Romania,,45.7492,27.5529,7171.77,11/09/2013,16/09/2013,News,8,2100,Torrential Rain,2
4088,,Nigeria,,10.5244,7.63747,178191.77,10/09/2013,16/09/2013,News,0,300,Torrential Rain,1.5
4089,,USA,,38.0024,-105.143,100404.04,12/09/2013,20/09/2013,News,10,11000,Monsoon Rain,2
4090,,Cambodia,,12.658,105.084,52283.25,27/09/2013,14/10/2013,News,122,60000,Monsoonal Rain,1.5
4091,,India,,21.2719,84.2495,246385.23,12/10/2013,14/10/2013,News,27,250000,Tropical Storm Phailin,2
4092,,Thailand,,13.0819,101.694,312091,30/09/2013,14/10/2013,News,42,982799,Monsoonal Rain,1.5
4093,,Philippines,,16.6413,121.192,54531.07,12/10/2013,14/10/2013,News,13,2500,Tropical Storm Nari,2
4095,,China,,29.15,120.573,41577.16,08/10/2013,14/10/2013,News,6,176900,Tropical Storm Fitow,1.5
4096,,Indonesia,,2.95415,99.6771,31023.66,07/10/2013,14/10/2013,News,0,16000,Torrential Rain,1.5
4097,,Peru,,-8.5735,-76.1873,253520.53,11/10/2013,14/10/2013,News,0,1100,Heavy Rain,1.5
4094,,South Sudan,,7.73724,28.8241,172574.26,08/10/2013,14/10/2013,News,0,3300,Heavy Rain,1
4098,,India,,24.7174,85.9321,102661.14,12/10/2013,10/11/2013,News,7,0,Heavy Rain,1.5
4099,,South Sudan,,7.33928,31.7933,111000.43,03/11/2013,19/11/2013,News,0,100,Heavy Rain,1
4100,,Philippines,,11.4452,125.052,32476.99,08/11/2013,19/11/2013,News,2000,200000,Tropical Storm Haiyan/Yolanda,2
4101,,USA,,30.6607,-98.0111,38936.39,31/10/2013,10/11/2013,News,4,4800,Torrential Rain,2
4102,,Italy,,40.3008,9.00455,15699.75,18/11/2013,19/11/2013,News,18,2700,Torrential Rain,2
4103,,Vietnam,,15.5821,107.706,48985.15,14/11/2013,19/11/2013,News,41,80000,Heavy Rain,1.5
4104,,Saudi Arabia,,27.4145,44.8084,361386.84,18/11/2013,19/11/2013,News,15,121,Torrential Rain,1.5
4105,FL-2013-000141-SOM,Oman,,21.6819,57.4276,181848.02,08/11/2013,19/11/2013,News,100,0,Tropical Storm,1.5
4106,,United Kingdom,Germany,53.4431,7.53306,51279.6,05/12/2013,08/12/2013,News,8,4000,Storm Surge,2
4107,FL-2013-000148-MYS,Malaysia,,3.58444,102.362,106697.53,01/12/2013,08/12/2013,News,1,19000,Monsoonal Rain,1.5
4108,,Niger,,15.0103,13.2017,65791.14,03/11/2013,08/12/2013,News,0,1000,Heavy Rain,1
4109,,Cuba,,22.9043,-81.3958,7627.3,01/12/2013,08/12/2013,News,2,227,Torrential Rain,1
4110,FL-2013-000149-THA,Thailand,,7.2182,100.395,38676.71,20/11/2013,08/12/2013,News,23,15254,Monsoonal Rain,1.5
4111,,United Kingdom,Ireland,53.2732,-1.51144,126149.79,27/12/2013,07/02/2014,News,0,200,Heavy Rain,1.5
4112,,Indonesia,,4.48013,97.2893,22524.63,29/12/2013,04/01/2014,News,0,4500,Heavy Rain,1
4113,FL-2013-000157-BRA,Brazil,,-18.9538,-41.9423,314284.91,23/12/2013,04/01/2014,News,45,60000,Heavy Rain,2
4114,FL-2013-000159-LCA,Saint Vincent,St. Lucia,13.9188,-60.9886,830.232,26/12/2013,04/01/2014,News,11,0,Heavy Rain,1
4115,,USA,,37.5597,-86.7899,16069.91,22/12/2013,04/01/2014,News,5,0,Heavy Rain,1
4116,,Peru,,-12.4186,-71.5232,74144.66,01/01/2014,04/01/2014,News,0,300,Heavy Rain,1
4117,FL-2014-000008-BOL,Bolivia,,-13.3888,-64.0135,381576.65,10/01/2014,01/05/2014,News,60,84000,Heavy Rain,2
4118,,Zimbawe,,-17.2057,30.8531,142586.1,15/01/2014,07/02/2014,News,0,0,Heavy Rain,1.5
4119,,Zimbawe,,-20.2044,28.9231,72462.23,15/01/2014,07/02/2014,News,0,4000,Heavy Rain,1.5
4120,,Australia,,-14.3299,131.732,426979.84,02/02/2014,07/02/2014,News,0,0,Tropical Storm Fletcher,1
4121,,Indonesia,,-6.6324,107.706,35769.22,08/01/2014,07/02/2014,News,23,20000,Heavy Rain,1.5
4122,,France,Italy,43.9958,7.0993,82989.45,20/01/2014,07/02/2014,News,4,1000,Heavy Rain,1.5
4123,,Mozambique,,-24.4459,31.5459,481907.88,24/02/2014,10/03/2014,News,4,20000,Heavy Rain,1
4124,SS-2014-000032-MHL,USA,,7.30951,168.729,34.8366,03/03/2014,10/03/2014,News,0,900,Storm Surge,1.5
4125,,New Zealand,,-43.4538,172.613,1015.84,03/03/2014,10/03/2014,News,0,80,Heavy Rain,2
4126,,Burundi,,-4.14041,29.6499,3237.42,19/02/2014,10/03/2014,News,69,20000,Torrential Rain,2
4127,FL-2014-000030-PRY,Paraguay,,-25.2205,-57.5833,6829.57,25/02/2014,10/03/2014,News,0,2000,Heavy Rain,1
4128,,Zimbawe,,-21.5196,31.3479,17205.64,01/02/2014,30/03/2014,News,0,4000,Dam Break,1
4129,,USA,,31.4244,-89.1282,53220.79,25/03/2014,30/03/2014,News,0,200,Heavy Rain,1.5
4130,,Australia,,-26.2415,150.117,250162.12,24/03/2014,30/03/2014,News,1,0,Torrential Rain,1.5
4131,FL-2014-000038-ZAF,South Africa,Namibia,-21.5153,25.6074,1037639.19,01/03/2014,30/03/2014,News,37,3528,Heavy Rain,1.5
4132,FL-2014-000045-SLB,Solomon Islands,,-9.67763,160.342,5480.75,01/04/2014,08/04/2014,News,23,10000,Heavy Rain,2
4133,,Argentina,,-38.3652,-70.2984,69876.78,01/04/2014,08/04/2014,News,0,2000,Heavy Rain,1.5
4134,,USA,,31.8585,-87.6188,82418.56,01/04/2014,08/04/2014,News,2,300,heavy Rain,1.5
4135,,USA,,31.2966,-84.9465,260469.81,30/04/2014,01/05/2014,News,1,200,Torrential Rain,2
4136,FF-2014-000060-AFG,Afghanistan,,35.834,66.4342,83722.34,20/04/2014,16/05/2014,News,123,6000,Torrential Rain,1.5
4137,,Tanzania,,-7.19301,38.9689,18498.39,18/04/2014,01/05/2014,News,41,0,Torrential Rain,1.5
4138,FF-2014-000059-SRB,Romania,Bulgaria,44.0617,24.494,87430.69,17/04/2014,01/05/2014,News,0,640,Torrential Rain,1.5
4139,,Serbia,Bosnia,44.56,19.2236,115747.69,12/05/2014,16/05/2014,News,3,4000,Heavy Rain,2
4140,,Tanzania,,-7.66435,38.9442,22249.34,10/05/2014,16/05/2014,News,0,22000,Heavy Rain,1
4141,,Italy,,43.3979,13.013,11256.33,02/05/2014,10/05/2014,News,2,250,Torrential Rain,1.5
4142,FL-2014-000063-TJK,Tajikistan,,38.4853,69.3787,41719.46,10/05/2014,16/05/2014,News,0,425,Heavy Rain,1.5
4143,FL-2014-000062-CHN,China,,27.3821,111.467,205001.27,12/05/2014,16/05/2014,News,1,10000,Heavy Rain,2
4144,,Afghanistan,,35.6352,68.0178,44203.93,03/06/2014,10/06/2014,News,0,300,Heavy Rain,1.5
4145,FL-2014-000070-LKA,Sri Lanka,,7.66215,80.1668,10337.47,04/06/2014,10/06/2014,News,5,16000,Tropical Storm Boris,1.5
4146,,China,,23.2652,113.342,45994.3,30/05/2014,10/06/2014,News,6,500,Heavy Rain,1
4147,,Iran,,34.3756,57.2544,305525.25,01/06/2014,10/06/2014,News,37,440000,Monsoonal Rain,1.5
4148,TC-2014-000071-MEX,Mexico,Guatamala,16.5997,-94.0274,113685.43,01/06/2014,10/06/2014,News,22,25000,Monsoonal Rain,1.5
4149,,Russia,,55.0332,94.3696,1829701.35,04/06/2014,10/06/2014,News,70,3000,Torrential Rain,1.5
4150,,Paraguay,Brazil,-24.3541,-53.547,554605.25,03/06/2014,14/07/2014,News,9,265000,Heay Rain,2
4151,,Bulgaria,,42.9445,27.0426,24415.42,19/06/2014,25/06/2014,News,12,2000,Torrential Rain,2
4152,,USA,,42.708,-94.7944,418317.13,10/06/2014,14/07/2014,News,0,600,Heavy Rain,2
4153,,Philippines,,6.7719,124.73,15356.31,17/06/2014,25/06/2014,News,0,35000,Heavy Rain,1
4154,,India,,27.8115,94.716,49220.53,23/06/2014,25/06/2014,News,0,10000,Monsoonal Ran,1
4155,,China,,26.4396,112.358,377101.63,05/06/2014,25/06/2014,News,14,337000,Monsoonal Rain,1
4156,,Thailand,,19.8258,99.739,15921.63,11/07/2014,14/07/2014,News,0,500,Heavy Rain,1
4157,,New Zealand,,-35.6989,174.068,8581.24,05/07/2014,14/07/2014,News,0,0,Heavy Rain,1
4158,,Sudan,,13.3883,33.08,137141.28,07/07/2014,14/07/2014,News,0,42400,Heavy Rain,1.5
4159,,Brazil,,-2.92934,-59.5597,256564.57,22/05/2014,29/07/2014,News,0,0,Heavy Rain,2
4160,,USA,,58.1993,-134.446,2950.82,11/07/2014,14/07/2014,News,0,0,Jökulhlaup,1
4161,,Bangladesh,,22.3313,90.5498,217.529,13/07/2014,14/07/2014,News,0,30000,Heavy Rain and High Tide,1.5
4162,,Nepal,,28.4737,84.6207,11578.77,01/07/2014,14/07/2014,News,16,2400,Torrential Rain,1.5
4163,,Brazil,Uruguay,-32.3467,-58.0256,44866.46,03/07/2014,29/07/2014,News,10,50000,Heavy Rain,2
4164,,South Sudan,Sudan,10.2137,31.0015,641087.55,20/07/2014,08/09/2014,News,77,112000,Heavy Rain,1.5
4165,,India,,20.7752,84.1258,189576.05,20/07/2014,29/07/2014,News,6,15000,Monsoonal Rain,1
4166,,Russia,,62.7394,156.129,224475.55,22/07/2014,29/07/2014,News,0,0,Heavy Rain,2
4167,,China,Viet Nam,21.4955,107.508,82764.22,18/07/2014,29/07/2014,News,46,100000,Typhoon Rammasun,2
4168,,Papua New Gunea,,-6.06802,143.399,51770.21,20/07/2014,29/07/2014,News,4,0,Heavy Rain,1.5
4169,,Japan,,35.7986,136.31,76116.81,16/08/2014,19/08/2014,News,3,12000,Torrential Rain,2
4170,,Nepal,,28.9832,81.9731,55212.66,12/08/2014,08/09/2014,News,180,17000,Monsoonal Rain,1.5
4171,,India,,27.3852,79.7586,107474.39,11/08/2014,08/09/2014,News,31,4000,Monsoonal Rain,1.5
4172,,China,,25.4709,114.164,387775.13,11/08/2014,19/08/2014,News,27,10000,Monsoonal Rain,1.5
4173,,Indonesia,,-7.0044,107.83,65176.82,11/08/2014,19/08/2014,News,2,600,Torrential Rain,1
4174,,India,,26.1795,86.2537,62650.8,14/08/2014,08/09/2014,News,0,10000,Monsoonal Rain,1.5
4176,,India,,27.6132,94.6542,44290.91,15/08/2014,08/09/2014,News,1,75000,Monsoonal Rain,1
4175,,Niger,,16.3273,6.40648,350748.91,13/08/2014,19/08/2014,News,12,10000,Heavy Rain,1
4177,,USA,,42.5291,-83.3134,11462.27,10/08/2014,19/08/2014,News,1,0,Torrential Rain,2
4178,,Bangladesh,,24.5661,90.6333,35999.91,20/08/2014,08/09/2014,News,17,500000,Monsoonal Rain,1.5
4179,,Pakistan,India,33.9449,75.3419,253686.93,01/09/2014,11/10/2014,News,300,30000,Monoonal Rain,2
4180,,Dominican Republic,,19.0682,-69.754,13399.5,20/08/2014,04/09/2014,News,0,4000,Tropical Storm Cristobal,1
4181,,Panama,,8.23894,-80.9628,22658.51,18/08/2014,04/09/2014,News,9,116,Heavy Rain,1
4182,,South Korea,Japan,36.051,128.392,35508.04,24/08/2014,04/09/2014,News,5,0,Torrential Rain,1.5
4183,,Bulgaria,,42.6219,27.4879,7804.96,05/09/2014,08/09/2014,News,3,0,Torrential Rain,1
4184,,Thailand,,16.4039,100.457,34449.25,01/09/2014,08/09/2014,News,0,400,Monsoonal Rain,1
4185,,China,,30.7799,108.35,55272.31,01/09/2014,08/09/2014,News,44,121700,Monsoonal Rain,1.5
4186,,South Sudan,,6.94173,32.9068,143087.31,21/09/2014,11/10/2014,News,7,3000,Heavy Rain,1
4187,,Vanuatu,,-15.3154,166.967,3365.71,03/10/2014,11/10/2014,News,1,100,Torrential Rain,1
4188,,India,,26.7465,92.4891,61894.97,24/09/2014,11/10/2014,News,59,30000,Monsoonal rain,1.5
4189,,Philippines,,14.6575,121.612,30855.03,19/09/2014,11/10/2014,News,5,83000,Tropical Storm Fung-Wong,1.5
4190,,Malaysia,,6.0074,117.183,31695.74,04/10/2014,11/10/2014,News,0,100,Torrential Rain,1
4191,,Democratic Republic of Congo,,-7.98006,25.2115,781320.47,04/10/2014,11/10/2014,News,4,200,Monsoonal Rain,1
4192,,Italy,,44.6146,9.17775,6229.19,10/10/2014,11/10/2014,News,1,0,Torrential Rain,1
4193,,Nicaragua,,12.6289,-85.6393,79061.87,09/10/2014,11/10/2014,News,1,50,Heavy Rain,1.5
4194,,Nicaragua,Honduras,13.8455,-87.5693,221816.02,15/10/2014,27/10/2014,News,24,33000,Torrential Rain,1.5
4195,,USA,,26.9326,-80.4061,8447.1,21/10/2014,22/10/2014,News,0,0,Torrential Rain,1
4196,,South Sudan,,6.69427,31.1747,388189.52,15/10/2014,27/10/2014,News,4,140,Heavy Rain,1
4197,,Mexico,,21.7845,-98.4317,187176.03,18/10/2014,27/10/2014,News,6,4000,Tropical Storm Trudy,1.5
4198,,India,,18.4473,79.6967,376261.49,12/10/2014,27/10/2014,News,42,0,Tropical Storm Hudhug,1.5
4199,,Spain,,28.2782,-16.5329,7566.97,19/10/2014,22/10/2014,News,1,0,Torrential Rain,1
4200,,India,Sri Lanka,10.2916,78.2616,115476.31,22/10/2014,27/10/2014,News,5,300,Monsoonal Rain,1
4201,,Somalia,Ethiopia,4.13428,45.2538,42635.81,24/10/2014,16/11/2014,News,0,21000,Heavy Rain,1.5
4202,,Greece,,38.1738,23.4176,4855.4,25/10/2014,27/10/2014,News,0,0,Torrential Rain; Tropical Storm Gon,1
4203,,France,,44.2452,5.09507,36709.07,13/11/2014,16/11/2014,News,5,0,Heavy Rain,1.5
4204,,Indonesia,,-1.02615,100.753,57442.62,14/11/2014,16/11/2014,News,0,2400,Heavy Rain,1
4205,,Italy,,45.9281,10.6129,36733.48,12/11/2014,16/11/2014,News,5,0,Torrential Rain,1.5
4206,,Thailand,,8.02409,99.5163,31653.08,07/11/2014,16/11/2014,News,0,1000,Monsoonal Rain,1
4207,FL-2014-000159-MAR,Morocco,,31.5566,-5.61886,273693.63,24/11/2014,05/12/2014,News,40,0,Heavy Rain,2
4208,,USA,,35.4299,-117.212,202666.27,01/12/2014,05/12/2014,News,0,40,Torrential Rain,1
4209,,France,,43.999,0.863937,123269.25,29/11/2014,05/12/2014,News,5,3000,Torrential Rain,1.5
4210,,Palestine,,31.3378,34.4532,2861.66,26/11/2014,05/12/2014,News,0,300,Torrential Rain,1.5
4211,,Bulgaria,Greece,41.4579,27.7106,147616.57,04/12/2014,14/12/2014,News,40,1000,Heavy Rain,1.5
4212,,Brazil,,-24.8513,-49.2145,199807.2,10/12/2014,14/12/2014,News,0,0,Torrrential Rain,1
4213,,USA,,39.7967,-123.101,70255.56,11/12/2014,14/12/2014,News,3,0,Torrential Rain,1
4214,FL-2014-000163-COL,Colombia,,4.59198,-75.544,406009.51,01/11/2014,20/12/2014,News,44,0,Heavy Rain,1.5
4215,,Sri Lanka,,7.90972,80.9834,50316.81,20/12/2014,01/01/2015,News,39,1000000,Monsoonal Rain,1.5
4216,FL-2014-000168-MYS,Malaysia,Thailand,4.72508,102.164,90680.38,20/12/2014,01/01/2015,News,34,215000,Monsoonal Rain,2
4217,,Philippines,,8.65608,124.903,63967.39,10/12/2014,01/01/2015,News,53,80186,Tropical Storm Jangmai,1.5
4218,,Australia,,-19.1872,127.056,1519623.45,05/01/2015,11/01/2015,News,1,0,Heavy Rain,1.5
4219,FL-2015-000006-MWI,Malawi,Mozambique,-18.7946,35.3564,485939.39,01/01/2015,09/02/2015,News,276,336000,Heavy Rain,2
4220,FL-2015-000008-BOL,Bolivia,,-16.4638,-63.7661,137629.71,05/01/2015,09/02/2015,News,23,1000,Heavy Rain,1.5
4221,FL-2015-000009-ALB,Greece,Albania,41.4571,26.5972,151104.52,01/02/2015,09/02/2015,News,3,500,Heavy Rain,1.5
4222,,Indonesia,,0.686073,122.862,18063.44,05/02/2015,09/02/2015,News,0,300,Heavy Rain,1
4223,,Australia,,-17.8703,145.675,122203.01,05/02/2015,09/02/2015,News,0,0,Monsoonal Rain,1.5
4224,FL-2015-000004-MDG,Madagascar,,-19.6675,45.9218,277594.75,05/01/2015,09/02/2015,News,0,20000,Tropical Storms Fundi and Chedza,1.5
4225,,Bolivia,Peru,-11.5042,-65.8445,487370.75,20/02/2015,24/02/2015,News,0,4000,Monsoonal Rain,1.5
4226,,Australia,,-18.2,135.716,445272.72,22/02/2015,24/02/2015,News,0,350,Tropical Storm Marcia,1.5
4227,,Dominican Republic,,19.3285,-69.8035,11588.13,20/02/2015,24/02/2015,News,0,12000,Heavy Rain,1
4228,,Argentina,,-32.3809,-63.5929,349365.45,15/02/2015,24/02/2015,News,7,700,Heavy Rain,1.5
4229,,Mexico,,19.4811,-103.43,60978.86,13/03/2015,23/03/2015,News,0,800,Heavy Rain,1
4230,,USA,,37.0268,-86.2332,56870.12,10/03/2015,23/03/2015,News,0,0,Heavy Rain,1.5
4231,,Indonesia,,-6.55868,108.399,7001.53,15/03/2015,23/03/2015,News,0,4000,Torrential Rain,1
4232,,Angola,,-12.1145,13.879,12133.31,09/03/2015,23/03/2015,News,60,1000,Torrential Rain,1.5
4233,,Angola,,-8.81664,13.6811,10252.79,09/03/2015,23/03/2015,News,0,1000,Torrential Rain,1.5
4234,,Tanzania,,-4.31417,33.748,40007.02,03/03/2015,23/03/2015,News,38,0,Torrential Rain,1.5
4235,,Brazil,,-7.68508,-67.725,168905.06,15/03/2015,23/03/2015,News,0,280,Heavy Rain,1.5
4236,,Kenya,Tanzania,0.04848,35.1089,32934.83,05/04/2015,15/04/2015,News,13,6500,Heavy Rain,1.5
4237,,Brazil,,-9.12272,-68.9127,173696.63,23/02/2015,15/04/2015,News,0,10000,Heavy Rain,1
4238,FL-2015-000027-CHL,Chile,,-22.3617,-68.888,154773.16,25/03/2015,08/04/2015,News,27,2514,Heavy Rain,2
4239,FL-2015-000029-IND,India,,33.1767,76.4058,70287.98,20/03/2015,31/03/2015,News,44,2907,Heavy Rain,1.5
4240,,China,,27.9271,110.676,145834.77,04/04/2015,15/04/2015,News,0,12000,Tropical Storm Maysak,1.5
4241,,Madagascar,,-18.1557,47.0106,68755.39,05/03/2015,15/04/2015,News,0,25000,Heavy Rain,1.5
4242,,Kazahkstan,,48.4049,65.5929,213897.13,23/03/2015,15/04/2015,News,0,5600,Snowmelt,1
4243,,Haiti,,18.685,-72.1912,3672.34,04/04/2015,06/04/2015,News,6,1000,Heavy Rain,1
4244,,Australia,,-33.3812,150.612,175487.07,20/04/2015,28/04/2015,News,4,1000,Heavy Rain,2
4245,,Pakistan,,33.5131,71.8901,21148.15,26/04/2015,28/04/2015,News,44,4800,Torrential Rain,1.5
4246,,Brazil,,-6.97805,-67.7993,450353.51,01/04/2015,02/05/2015,News,5,1000,Heavy Rain,1.5
4247,,Australia,,-25.9441,150.513,192631.23,01/05/2015,02/05/2015,News,5,0,Torrential Rain,2
4248,FL-2015-000049-KEN,Kenya,,-0.795186,36.2471,20432.58,27/04/2015,02/05/2015,News,13,3000,Heavy Rain,1.5
4249,FL-2015-000057-CHN,China,,27.0326,114.981,247569.94,13/05/2015,29/06/2015,News,57,82000,Heavy Rain,1.5
4250,FL-2015-000056-COL,Columbia,,5.70693,-74.5048,140968.57,01/05/2015,21/05/2015,News,58,200,Heavy Rain,2
4251,,India,,10.7121,79.1771,14179.41,17/05/2015,21/05/2015,News,8,200,Torrential Rain,1
4252,FL-2015-000060-USA,USA,,34.1936,-97.9863,849464.57,05/05/2015,29/06/2015,News,38,600,Heavy Rain,2
4253,,New Zealand,,-41.092,175.355,7484.07,13/05/2015,21/05/2015,News,1,100,Heavy Rain,1.5
4254,,Tanzania,,-5.06017,36.8905,194128.66,07/05/2015,21/05/2015,News,12,5000,Heavy Rain,1.5
4255,,Chile,,-44.1033,-72.9212,224189.77,17/05/2015,21/05/2015,News,0,100,Heavy Rain,1.5
4256,FL-2015-000055-TJK,Tajikistan,,37.8142,73.2634,32595.44,11/05/2015,21/05/2015,News,0,1776,Torrential Rain,1
4257,,Romania,,46.8147,22.8609,19785.35,25/05/2015,02/06/2015,News,1,184,Heavy Rain,1
4258,,Russia,,58.1901,81.5277,242622.13,15/05/2015,02/06/2015,News,0,1200,Heavy Rain,1
4259,FL-2015-000064-IND,India,,26.9195,93.8747,60437.23,02/06/2015,29/06/2015,News,3,9000,Monsoonal Rain,1.5
4260,FL-2015-000065-GHA,Ghana,Togo,7.38005,-0.546442,266950.09,02/06/2015,15/06/2015,News,150,5300,Torrential Rain,1.5
4261,,Georgia,,42.0683,44.5362,13022.99,13/06/2015,15/06/2015,News,12,200,Torrential Rain,1.5
4262,FL-2015-000066-NPL,Nepal,,27.4682,87.3919,12034.28,10/06/2015,15/06/2015,News,40,0,Monsoonal Rain,1
4263,,Bangladesh,,22.4079,91.9942,12508.17,24/06/2015,29/06/2015,News,0,23,Torrential Rain,1.5
4264,,New Zealand,,-39.8648,175.231,8948.6,22/06/2015,29/06/2015,news,0,100,Heavy Rain,1.5
4265,,India,,21.8734,70.7643,43781.56,24/06/2015,29/06/2015,News,81,9000,Monsoonal Rain,1.5
4266,,Russia,,44.1285,39.3401,5567.64,25/06/2015,29/06/2015,News,1,0,Torrential Rain,1.5
4267,,USA,,39.3942,-84.7486,161572.75,27/06/2015,29/06/2015,News,2,0,Heavy Rain,1
4268,,Vietnam,,21.3114,103.525,6346.62,24/06/2015,29/06/2015,News,7,100,Tropical Storm Kujira,1.5
4269,,Costa Rica,,10.1743,-83.8331,16754.38,21/06/2015,29/06/2015,News,0,700,Heavy Rain,1.5
4270,,Pakistan,,35.0129,72.8428,73485.14,25/06/2015,29/06/2015,News,10,0,Torrential Rain,1.5
4271,FL-2015-000076-CMR,Camaroun,,3.94741,9.88421,4726.19,22/06/2015,29/06/2015,News,0,3000,Heavy Rain,1
4272,,Pakistan,,34.3432,72.2737,137039.96,15/07/2015,19/08/2015,News,166,803000,Monsoonal Rain,1.5
4273,,Tajikistan,,38.0626,73.1149,56196.01,15/07/2015,21/07/2015,News,0,10000,Snowmelt,1.5
4274,,USA,,38.3887,-83.165,44261.07,18/07/2015,21/07/2015,News,3,0,Torrential Rain,1.5
4275,,Guyana,,6.66576,-58.7431,30931.23,16/07/2015,21/07/2015,News,0,0,Heavy Rain,1.5
4276,,Brazil,,-25.5689,-50.751,690931.31,10/07/2015,21/07/2015,News,3,1000,Heavy Rain,1
4277,FL-2015-000088-IRN,Iran,,33.3604,54.0377,776608.3,14/07/2015,21/07/2015,News,20,0,Torrential Rain,1
4278,,Philippines,,15.5509,120.796,16151.08,12/07/2015,21/07/2015,News,4,3000,Monsoonal Rain,1
4279,,USA,,34.1148,-113.587,109391.2,17/07/2015,21/07/2015,News,0,0,Torrential Rain,1.5
4280,FL-2015-000098-VNM,Vietnam,,20.8137,106.865,24336.74,25/07/2015,05/08/2015,News,20,3000,Torrential Rain,2
4281,,Paraguay,,-25.0451,-58.273,28652.69,25/07/2015,05/08/2015,News,0,3700,Heavy Rain,1.5
4282,,India,,26.2074,82.6165,629961.61,15/07/2015,19/08/2015,News,206,300000,Monsoonal Rain and Tropical Storm K,2
4283,,Myanmar,,20.1747,95.5326,296423.97,15/07/2015,19/08/2015,News,88,85400,Monsoonal Rain,2
4284,FF-2015-000115-MKD,Macedonia,,41.7575,21.1907,5957.41,03/08/2015,05/08/2015,News,4,0,Torrential Rain,1
4285,,Guinea,,10.0395,-13.4378,22455.5,26/07/2015,05/08/2015,News,4,0,Heavy Rain,1
4286,,China,,35.0925,112.531,53741.01,02/08/2015,05/08/2015,News,8,0,Torrential Rain,1.5
4287,,Philippines,,7.39149,125.052,9791.46,02/08/2015,05/08/2015,News,7,0,Torrential Rain,1
4289,,Uruguay,,-32.6329,-55.6997,63707.6,17/08/2015,19/08/2015,News,0,4158,Heavy Rain,1.5
4290,FL-2015-000110-ARG,Argentina,,-35.1086,-59.8071,133852.96,10/08/2015,19/08/2015,News,3,11000,Heavy Rain,1
4291,,Niger,,14.8417,2.49701,686734.83,25/07/2015,19/08/2015,News,4,3000,Heavy Rain,1.5
4288,,India,,26.8946,93.751,69190.14,13/08/2015,11/09/2015,News,5,18000,Monsoonal Rain,1
4292,TC-2015-000124-JPN,Japan,,36.9375,140.046,52859.22,09/09/2015,11/09/2015,News,3,100000,Tropical Storm Etau,2
4293,,Vietnam,Laos,20.5669,104.762,192886.73,07/09/2015,11/09/2015,News,2,100,Torrential Rain,1
4294,,Nigeria,,9.95267,11.5284,186816.02,30/08/2015,11/09/2015,News,30,2000,Heavy Rain,1.5
4295,,USA,,33.5033,-80.4927,61355.23,01/10/2015,13/10/2015,News,15,800,"Heavy Rain, Tropical Storm Joaquin",2
4296,,France,,43.3765,6.5302,2895.95,03/10/2015,07/10/2015,News,16,0,Torrential Rain,1.5
4297,,Guatamala,,14.8262,-90.6128,6023.19,02/10/2015,03/10/2015,News,500,433,Landslide,2
4298,,New Zealand,,-38.6637,177.922,837.216,20/09/2015,01/10/2015,News,0,0,Heavy Rain,1
4299,,Romania,,44.6422,28.7321,441.218,12/10/2015,13/10/2015,News,0,50,Torrential Rain,1.5
4300,TC-2015-000143-PHL,Philippines,,16.691,121.241,80271.75,22/10/2015,28/10/2015,News,54,60000,Tropical Storm Koppu,2
4301,,"Uruguay,",Brazil,-29.9568,-53.5718,392899.19,14/10/2015,28/10/2015,News,0,10000,Heavy Rain,2
4302,TC-2015-000144-MEX,Mexico,USA,28.3812,-101.772,1432949.6,23/10/2015,28/10/2015,News,0,0,Tropical Storm Patricia,1.5
4303,FL-2015-000146-DZA,Algeria,,28.3337,-6.95501,92984.74,16/10/2015,28/10/2015,News,0,3000,Torrential Rain,1
4304,FL-2015-000145-SOM,Somalia,Ethiopia,4.70359,45.4022,438557.45,15/10/2015,28/10/2015,News,0,0,Heavy Rain,1
4305,,Egypt,,31.0422,30.4819,8231.84,24/10/2015,28/10/2015,News,0,6,Torrential Rain,1.5
4306,TC-2015-000142-BHS,Bahamas,,22.4916,-73.8324,4639.41,02/10/2015,08/10/2015,News,0,300,Tropical Storm Joaquin,1.5
4307,,Greece,Macedonia,39.7609,21.698,129124.64,21/10/2015,28/10/2015,News,1,0,Heavy Rain,1
4308,,Indonesia,,3.66137,98.4028,56237.12,23/10/2015,28/10/2015,News,0,4000,Heavy Rain,1
4309,TC-2015-000163-IND,India,,11.8278,78.8554,93202.05,10/11/2015,04/12/2015,News,180,400000,Tropical Storm Rovan,2
4310,FL-2015-000162-QAT,Qatar,Saudi Arabia,21.6586,51.885,402659.81,25/11/2015,04/12/2015,News,1,0,Torrential Rain,1
4311,,USA,,33.9839,-100.238,439381.83,26/11/2015,04/12/2015,News,14,300,Heavy Rain,1
4312,FL-2015-000165-MDV,Maldives,,-0.144295,73.1892,6371.38,25/11/2015,04/12/2015,News,0,0,Torrential Rain,1.5
4313,,Albania,,41.2871,19.9659,11409.69,21/11/2015,04/12/2015,News,1,300,Heavy Rain,1
4314,,USA,,35.6658,-91.0829,526834.76,15/12/2015,29/01/2016,News,31,4000,Heavy Rain,2
